總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,公告日期
S592000,S592X00,元富證券股份有限公司草屯分公司,南投縣草屯鎮和興街92之1號1F，2F;和興街94號3F之1，之2，之3，之4,(049)235-5888,李恩豪,20230630,,20240327
S592000,S592Y00,元富證券股份有限公司埔里分公司,南投縣埔里鎮南昌街231號2樓,049-900999,李明蕙,20230630,,20240327
S592000,S592Z00,元富證券股份有限公司安南分公司,台南市安南區安中路二段300號8號,06-245-3088,賴永芳,20230630,,20240327
S650000,,國泰綜合證券股份有限公司,敦化南路2段333號19樓、20樓暨335號6樓、10樓、18樓、19樓、20樓、21樓、22樓暨218號7樓,02-23269888,,20221005,http://www.cathayholdings.com/securities/,20240327
S650000,S888100,國泰綜合證券股份有限公司高雄分公司,高雄市新興區德望里中正三路55號9樓之2、9樓之3,07-2285888,,20221005,,20240327
S650000,S888200,國泰綜合證券股份有限公司台中分公司,臺中市西區中華路一段35號5樓,04-22107058,,20221005,,20240327
S650000,S888300,國泰綜合證券股份有限公司松江分公司,臺北市中山區中吉里松江路136號3樓,02-21812888,,20221005,,20240327
S650000,S888400,國泰綜合證券股份有限公司台南分公司,臺南市中西區三民里民生路1段62號3樓,06-2259666,,20221005,,20240327
S650000,S888500,國泰綜合證券股份有限公司桃園分公司,桃園市桃園區中正路1125號2樓,03-3567866,,20221005,,20240327
S650000,S888600,國泰綜合證券股份有限公司新莊分公司,新北市新莊區海山里中正路387號12樓,02-22015666,,20221005,,20240327
S650000,S888700,國泰綜合證券股份有限公司忠孝分公司,台北市大安區忠孝東路4段219號5樓,02-77117888,,20221005,,20240327
S650000,S888800,國泰綜合證券股份有限公司敦南分公司,臺北市大安區敦化南路2段333號5樓,02-7711-1128,,20221005,,20240327
S650000,S888A00,國泰綜合證券股份有限公司館前分公司,臺北市中正區館前路65號5樓部分,02-23168688,,20221005,,20240327
S650000,S888K00,國泰綜合證券股份有限公司板橋分公司,新北市板橋區三民路1段216號4樓部分,02-89643888,,20221005,,20240327
S700000,,兆豐證券股份有限公司,臺北市中正區忠孝東路二段95號3樓,02-23278988,,20230630,http://www.megasec.com.tw,20240327
S700000,S700100,兆豐證券股份有限公司嘉義分公司,嘉義市西區文化路２５９號３樓,05-2230230,,20230630,,20240327
S700000,S700300,兆豐證券股份有限公司台中分公司,臺中市西區五權西路一段２５７號７樓,04-23780568,,20230630,,20240327
S700000,S700500,兆豐證券股份有限公司台中港分公司,臺中市沙鹿區沙田路１０７號２樓,04-26651100,,20230630,,20240327
S700000,S700600,兆豐證券股份有限公司台南分公司,臺南市中西區忠義路二段１４號４樓,06-2230398,,20230630,,20240327
S700000,S700700,兆豐證券股份有限公司竹北分公司,新竹縣竹北市三民路１８號１樓,03-5543223,,20230630,,20240327
S700000,S700800,兆豐證券股份有限公司三重分公司,新北市三重區正義北路１９５號３樓,02-29817799,,20230630,,20240327
S700000,S700900,兆豐證券股份有限公司景美分公司,臺北市文山區景中街１號３樓,02-29307799,,20230630,,20240327
S700000,S700a00,兆豐證券股份有限公司忠孝分公司,臺北市信義區忠孝東路四段５６３號３樓,02-27479966,,20230630,,20240327
S700000,S700B00,兆豐證券股份有限公司板橋分公司,新北市板橋區文化路一段２６８號２樓之一,02-22538699,,20230630,,20240327
S700000,S700C00,兆豐證券股份有限公司來福分公司,雲林縣斗六市民生路１５６號８樓,05-5338989,,20230630,,20240327
S700000,S700D00,兆豐證券股份有限公司西螺分公司,雲林縣西螺鎮中山路１２７號３、４樓,05-5867999,,20230630,,20240327
S700000,S700F00,兆豐證券股份有限公司虎尾分公司,雲林縣虎尾鎮公安路１３３號４樓,05-6313388,,20230630,,20240327
S700000,S700G00,兆豐證券股份有限公司麻豆分公司,臺南市麻豆區興中路１２７號３樓,06-5728388,,20230630,,20240327
S700000,S700H00,兆豐證券股份有限公司東門分公司,臺北市大安區金山南路二段３３號２樓,02-23435488,,20231218,,20240327
S700000,S700I00,兆豐證券股份有限公司北高雄分公司,高雄市前金區中正四路２３５號２樓之１,07-2612345,,20230630,,20240327
S700000,S700J00,兆豐證券股份有限公司公益分公司,臺中市中區民權路２１６號６樓之１,04-22238866,,20231212,,20240327
S700000,S700K00,兆豐證券股份有限公司新營分公司,臺南市新營區中山路１１６號１樓,06-6357111,,20230630,,20240327
S700000,S700L00,兆豐證券股份有限公司天母分公司,臺北市士林區中山北路六段１２６號３樓,02-28376006,,20230630,,20240327
S700000,S700M00,兆豐證券股份有限公司桃園分公司,桃園市桃園區成功路二段２號２樓,03-3475188,,20230630,,20240327
S700000,S700N00,兆豐證券股份有限公司埔墘分公司,新北市板橋區三民路一段２１６號２樓,02-89538888,,20230630,,20240327
S700000,S700P00,兆豐證券股份有限公司南京分公司,臺北市中山區南京東路三段６５號３樓,02-25169888,,20231030,,20240327
S700000,S700q00,兆豐證券股份有限公司內湖分公司,臺北市內湖區成功路四段１６６號５樓,02-27946088,,20230630,,20240327
S700000,S700R00,兆豐證券股份有限公司小港分公司,高雄市小港區漢民路３８１號２樓,07-8063000,,20230630,,20240327
S700000,S700S00,兆豐證券股份有限公司大同分公司,臺北市大同區民生西路２８６號３樓,02-25506078,,20231218,,20240327
S700000,S700U00,兆豐證券股份有限公司桃鶯分公司,桃園市桃園區桃鶯路３４３號３樓,03-3776899,,20230630,,20240327
S700000,S700V00,兆豐證券股份有限公司新竹分公司,新竹市北區中正路１２９號３樓,03-5256199,,20230630,,20240327
S700000,S700W00,兆豐證券股份有限公司城中分公司,臺北市中正區重慶南路一段２號２樓,02-23315199,,20230630,,20240327
S700000,S700X00,兆豐證券股份有限公司永和分公司,新北市永和區永和路二段１２１號３樓,02-29273799,,20230630,,20240327
S700000,S700Z00,兆豐證券股份有限公司高雄分公司,高雄市苓雅區新光路３６號１樓,07-3315200,,20230630,,20240327
S910000,,群益金鼎證券股份有限公司,台北市松山區民生東路三段156號11樓,02-87898888,,20230831,,20240327
S910000,S910100,群益金鼎證劵股份有限公司敦南分公司,台北市大安區敦化南路二段97號B1,02-27052888,吳振義,20230630,,20240327
S910000,S910300,群益金鼎證劵股份有限公司松山分公司,台北市松山區南京東路四段130號11樓,02-25708889,方柏翔,20230630,,20240327
S910000,S910500,群益金鼎證劵股份有限公司高盛分公司,高雄市前鎮區一心二路252號3樓,07-3309966,楊坤龍,20230630,,20240327
S910000,S910800,群益金鼎證券股份有限公司海山分公司,新北市板橋區東門街30-2號3樓,02-29699977,古珮菁,20230630,,20240327
S910000,S910D00,群益金鼎證劵股份有限公司市府分公司,臺北市信義區忠孝東路五段293號3樓,02-27512288,洪延璋,20230630,,20240327
S910000,S913100,群益金鼎證劵股份有限公司民權分公司,台中市西區民權路91號4樓,04-22208822,陳卉榛,20230630,,20240327
S910000,S913400,群益金鼎證劵股份有限公司開元分公司,台南市北區開元路280號3樓,06-2348899,陳俊志,20230630,,20240327
S910000,S913500,群益金鼎證劵股份有限公司東大分公司,新竹市東區東大路1段118號3樓,03-5317777,唐文璣,20210329,,20240327
S910000,S913600,群益金鼎證劵股份有限公司西松分公司,臺北市松山區南京東路5段213號3樓,02-27683388,曹厚生,20230630,,20240327
S910000,S913700,群益金鼎證劵股份有限公司士林分公司,台北市士林區中正路118-1號,02-28380567,李淑玉,20230630,,20240327
S910000,S913800,群益金鼎證劵股份有限公司中港分公司,台中市梧棲區大仁路二段369號1樓,04-26577599,李木現,20230630,,20240327
S910000,S913D00,群益金鼎證劵股份有限公司潭子分公司,臺中市潭子區興華一路418號,04-25319898,黃妙音,20190808,,20240327
S910000,S913E00,群益金鼎證劵股份有限公司基隆分公司,基隆市仁愛區仁二路255號8樓,02-24221212,陳至善,20230630,,20240327
S910000,S913g00,群益金鼎證劵股份有限公司三重分公司,新北市三重區正義南路97號1樓,02-29734388,林景文,20230630,,20240327
S910000,S913H00,群益金鼎證劵股份有限公司屏東分公司,屏東縣屏東市永福路9號3樓,08-7339602,鄭育昌,20190813,,20240327
S910000,S913I00,群益金鼎證劵股份有限公司萬華分公司,臺北市萬華區桂林路31號2樓,02-23751399,葉又菁,20230630,,20240327
S910000,S913N00,群益金鼎證劵股份有限公司土城分公司,新北市土城區中央路1段261號1樓,02-22625988,海燕,20200520,,20240327
S910000,S913R00,群益金鼎證劵股份有限公司北高雄分公司,高雄市鼓山區明華路317號3樓,07-5559933,陳思瑀,20200604,,20240327
S910000,S913U00,群益金鼎證劵股份有限公司崇德分公司,台中市北屯區崇德路二段416號B1,04-22468899,王翔,20230630,,20240327
S910000,S913Y00,群益金鼎證劵股份有限公司館前分公司,台北市中正區重慶南路一段77號8樓,02-23615678,葉鼎勝,20230630,,20240327
S910000,S918300,群益金鼎證劵股份有限公司高雄分公司,高雄市前金區河東路165號1.2樓,07-2150077,鄭雅云,20230630,,20240327
S910000,S918400,群益金鼎證券股份有限公司台中分公司,台中市西區忠明南路40號1樓,04-23200088,劉品辰,20230630,,20240327
S910000,S918500,群益金鼎證劵股份有限公司台南分公司,台南市中西區民生路二段76號3樓,06-2252588,張仁芳,20230630,,20240327
S910000,S918600,群益金鼎證劵股份有限公司新竹分公司,新竹市北區北大路307號8樓,03-5237777,張春福,20230630,,20240327
S910000,S918700,群益金鼎證劵股份有限公司彰化分公司,彰化縣彰化市民生路279號7樓,04-7250888,趙志明,20230630,,20240327
S910000,S918800,群益金鼎證劵股份有限公司三民分公司,高雄市三民區大昌二路80號1樓,07-3952588,王馨慧,20230630,,20240327
S910000,S918900,群益金鼎證券股份有限公司桃園分公司,桃園市桃園區成功路一段32號4樓,03-3377555,李湘軍,20230630,,20240327
S910000,S918A00,群益金鼎證劵股份有限公司中壢分公司,桃園市中壢區中山路88號3樓,03-4278699,鍾怡倩,20190813,,20240327
S910000,S918B00,群益金鼎證劵股份有限公司板橋分公司,新北市板橋區三民路1段216號3樓,02-89518089,馬韶鴻,20230630,,20240327
S910000,S918C00,群益金鼎證劵股份有限公司古亭分公司,臺北市中正區南昌路2段85號1、2樓,02-23279288,周芸安,20190808,,20240327
S910000,S918D00,群益金鼎證劵股份有限公司東門分公司,台南市中西區北門路一段97號4樓,06-2290077,吳其瑩,20230630,,20240327
S910000,S918E00,群益金鼎證劵股份有限公司南京分公司,臺北市中山區南京東路2段71號9樓,02-25427088,朱偉碩,20230630,,20240327
S910000,S918F00,群益金鼎證券股份有限公司新店分公司,新北市新店區中正路190號8樓,02-29121818,田志民,20230630,,20240327
S910000,S918G00,群益金鼎證劵股份有限公司新莊分公司,新北市新莊區中平路379號3樓,02-89918899,黃世忠,20230630,,20240327
S910000,S918H00,群益金鼎證劵股份有限公司中山分公司,臺北市中山區林森北路372號6樓,02-21002798,李宜芝,20230630,,20240327
S910000,S918i00,群益金鼎證劵股份有限公司竹南分公司,苗栗縣竹南鎮民族街87號5樓,037-478345,陳炫志,20190813,,20240327
S910000,S918J00,群益金鼎證劵股份有限公司永和分公司,新北市永和區福和路353號2樓,02-29207777,吳青諺,20200520,,20240327
S910000,S918K00,群益金鼎證劵股份有限公司東湖分公司,台北市內湖區成功路五段460號8樓,02-26333988,顏嘉悅,20230630,,20240327
S910000,S918L00,群益金鼎證劵股份有限公司建成分公司,台中市東區建成路735號2.3樓,04-22830099,開世華,20230630,,20240327
S910000,S918M00,群益金鼎證劵股份有限公司嘉義分公司,嘉義市東區垂楊路87號1樓,05-2258666,彭貴聰,20230630,,20240327
S910000,S918P00,群益金鼎證劵股份有限公司天母分公司,台北市士林區中山北路七段18號3樓,02-28767388,林長賜,20230630,,20240327
S910000,S918s00,群益金鼎證劵股份有限公司丹鳳分公司,新北市新莊區富國路16號,02-29082388,葉孟榮,20230630,,20240327
S910000,S918u00,群益金鼎證劵股份有限公司瑞豐分公司,高雄市苓雅區三多一路174號2樓,07-7211828,吳芬芳,20210623,,20240327
S910000,S918W00,群益金鼎證劵股份有限公司忠孝分公司,台北市大安區忠孝東路四段87號15樓,02-27771077,黃怡蓮,20230630,,20240327
S910000,S918X00,群益金鼎證劵股份有限公司台北分公司,臺北市大同區重慶北路1段30號4樓,02-25561133,蔡青芬,20230630,,20240327
S910000,S918z00,群益金鼎證劵股份有限公司宜蘭分公司,宜蘭縣宜蘭市舊城南路50號5樓,03-9331999,陳美如,20200520,,20240327
S920000,,凱基證券股份有限公司,臺北市中山區明水路698號3樓，700號3樓,02-21818888,,20230915,https://www.kgi.com.tw,20240327
S920000,S920200,凱基證券股份有限公司中港分公司,台中市西區台灣大道一段728號8樓,04-22019588,謝佳如,20230703,,20240327
S920000,S920400,凱基證券股份有限公司台中分公司,台中市中區民族路50號5樓,04-22278011,鍾季美,20230703,,20240327
S920000,S920500,凱基證券股份有限公司三重分公司,新北市三重區正義北路208號3樓,02-29838833,李汶玲,20230703,,20240327
S920000,S920600,凱基證券股份有限公司高雄分公司,高雄市苓雅區中正二路74號5樓,07-2223211,鄭博志,20230703,,20240327
S920000,S920700,凱基證券股份有限公司永和分公司,新北市永和區中正路63號6樓,02-22324567,楊雅婷,20230703,,20240327
S920000,S920800,凱基證券股份有限公司桃園分公司,桃園市桃園區成功路一段32號14樓,03-3336622,陳敏秀,20230703,,20240327
